Mabinogi.g.en.resources:errorreporter.baml,Continue:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
Mabinogi.g.en.resources:errorreporter.baml,Continue:System.Windows.FrameworkElement.Margin,None,False,True,,"0,0,80,0"
Mabinogi.g.en.resources:errorreporter.baml,Continue:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Bottom
Mabinogi.g.en.resources:errorreporter.baml,Continue:System.Windows.FrameworkElement.Width,None,False,True,,75
Mabinogi.g.en.resources:errorreporter.baml,Continue:System.Windows.Controls.Button.IsDefault,None,False,True,,True
Mabinogi.g.en.resources:errorreporter.baml,Continue:System.Windows.Controls.Grid.Row,None,False,True,,2
Mabinogi.g.en.resources:errorreporter.baml,Continue:System.Windows.Controls.Grid.Column,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,Controls:MetroWindow_1:MabiLauncher.MainWindow.$Content,None,True,True,,#TabControl_1;
Mabinogi.g.en.resources:mainwindow.baml,Controls:MetroWindow_1:System.Windows.Window.Title,Title,True,True,,MabiLauncher Plus
Mabinogi.g.en.resources:mainwindow.baml,Controls:MetroWindow_1:System.Windows.FrameworkElement.Width,None,False,True,,770
Mabinogi.g.en.resources:mainwindow.baml,Controls:MetroWindow_1:System.Windows.FrameworkElement.Height,None,False,True,,Auto
Mabinogi.g.en.resources:mainwindow.baml,Controls:MetroWindow_1:System.Windows.Window.Icon,None,False,True,,icon.ico
Mabinogi.g.en.resources:mainwindow.baml,Controls:MetroWindow_1:System.Windows.Window.SizeToContent,None,False,True,,Height
Mabinogi.g.en.resources:mainwindow.baml,Controls:MetroWindow_1:System.Windows.Window.WindowStartupLocation,None,False,True,,CenterScreen
Mabinogi.g.en.resources:mainwindow.baml,Controls:MetroWindow_1:System.Windows.Window.ResizeMode,None,False,True,,NoResize
Mabinogi.g.en.resources:mainwindow.baml,TabControl_1:System.Windows.Controls.TabControl.$Content,None,False,True,,#TabItem_1;#TabItem_2;
Mabinogi.g.en.resources:mainwindow.baml,TabControl_1:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Stretch
Mabinogi.g.en.resources:mainwindow.baml,TabControl_1:System.Windows.FrameworkElement.Margin,None,False,True,,5
Mabinogi.g.en.resources:mainwindow.baml,TabItem_1:System.Windows.Controls.TabItem.$Content,Text,True,True,,#Grid_1;
Mabinogi.g.en.resources:mainwindow.baml,TabItem_1:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,Launcher
Mabinogi.g.en.resources:mainwindow.baml,Grid_1:System.Windows.UIElement.IsEnabled,None,False,True,,False
Mabinogi.g.en.resources:mainwindow.baml,expander:System.Windows.Controls.Expander.$Content,None,False,True,,#webBrowser;
Mabinogi.g.en.resources:mainwindow.baml,expander:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,Official Info
Mabinogi.g.en.resources:mainwindow.baml,expander:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Stretch
Mabinogi.g.en.resources:mainwindow.baml,expander:System.Windows.Controls.Grid.ColumnSpan,None,False,True,,6
Mabinogi.g.en.resources:mainwindow.baml,webBrowser:System.Windows.Controls.WebBrowser.$Content,None,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,webBrowser:System.Windows.FrameworkElement.Margin,None,False,True,,"5,0,5,0"
Mabinogi.g.en.resources:mainwindow.baml,webBrowser:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Stretch
Mabinogi.g.en.resources:mainwindow.baml,webBrowser:System.Windows.UIElement.IsManipulationEnabled,None,False,True,,True
Mabinogi.g.en.resources:mainwindow.baml,webBrowser:System.Windows.FrameworkElement.ForceCursor,None,False,True,,True
Mabinogi.g.en.resources:mainwindow.baml,webBrowser:System.Windows.Controls.ScrollViewer.VerticalScrollBarVisibility,None,True,False,,Disabled
Mabinogi.g.en.resources:mainwindow.baml,webBrowser:System.Windows.FrameworkElement.Height,None,False,True,,410
Mabinogi.g.en.resources:mainwindow.baml,webBrowser:System.Windows.UIElement.OpacityMask,None,False,True,,\#FFFFFFFF
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocale:System.Windows.Controls.TextBlock.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocale:System.Windows.Controls.Grid.Row,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocale:System.Windows.Controls.TextBlock.TextWrapping,None,False,True,,Wrap
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocale:System.Windows.Controls.TextBlock.Text,Text,True,True,,Locale :
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocale:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocale:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocale:System.Windows.FrameworkElement.Margin,None,False,True,,"0,4"
Mabinogi.g.en.resources:mainwindow.baml,comboBox:System.Windows.Controls.ComboBox.$Content,ComboBox,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,comboBox:System.Windows.Controls.Grid.Column,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,comboBox:System.Windows.Controls.Grid.Row,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,comboBox:System.Windows.Controls.ItemsControl.DisplayMemberPath,ComboBox,True,True,,@country
Mabinogi.g.en.resources:mainwindow.baml,comboBox:System.Windows.FrameworkElement.ToolTip,ToolTip,True,True,,Specify the country or region you want to connect to server.
Mabinogi.g.en.resources:mainwindow.baml,comboBox:System.Windows.FrameworkElement.Margin,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBlockUserId:System.Windows.Controls.TextBlock.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBlockUserId:System.Windows.Controls.Grid.Row,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,textBlockUserId:System.Windows.Controls.TextBlock.Text,Text,True,True,,User ID :
Mabinogi.g.en.resources:mainwindow.baml,textBlockUserId:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBlockUserId:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
Mabinogi.g.en.resources:mainwindow.baml,textBlockUserId:System.Windows.FrameworkElement.Margin,None,False,True,,"0,4"
Mabinogi.g.en.resources:mainwindow.baml,idBox:System.Windows.Controls.TextBox.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,idBox:System.Windows.Controls.Grid.Column,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,idBox:System.Windows.Controls.Grid.Row,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,idBox:System.Windows.Controls.TextBox.TextWrapping,None,False,True,,Wrap
Mabinogi.g.en.resources:mainwindow.baml,idBox:System.Windows.FrameworkElement.Margin,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBlockPassword:System.Windows.Controls.TextBlock.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBlockPassword:System.Windows.Controls.TextBlock.Text,Text,True,True,,Password :
Mabinogi.g.en.resources:mainwindow.baml,textBlockPassword:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBlockPassword:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
Mabinogi.g.en.resources:mainwindow.baml,textBlockPassword:System.Windows.Controls.Grid.Row,None,False,True,,3
Mabinogi.g.en.resources:mainwindow.baml,passwordBox:System.Windows.Controls.PasswordBox.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,passwordBox:System.Windows.Controls.Grid.Column,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,passwordBox:System.Windows.Controls.Grid.Row,None,False,True,,3
Mabinogi.g.en.resources:mainwindow.baml,passwordBox:System.Windows.FrameworkElement.Margin,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,passwordBox:System.Windows.FrameworkElement.MinHeight,None,False,True,,22
Mabinogi.g.en.resources:mainwindow.baml,textBlockServer:System.Windows.Controls.TextBlock.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBlockServer:System.Windows.Controls.Grid.Column,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,textBlockServer:System.Windows.Controls.Grid.Row,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBlockServer:System.Windows.Controls.TextBlock.Text,Text,True,True,,Server Version :
Mabinogi.g.en.resources:mainwindow.baml,textBlockServer:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
Mabinogi.g.en.resources:mainwindow.baml,textBlockServer:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBoxServer:System.Windows.Controls.TextBox.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBoxServer:System.Windows.Controls.Grid.Column,None,False,True,,3
Mabinogi.g.en.resources:mainwindow.baml,textBoxServer:System.Windows.Controls.Grid.Row,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBoxServer:System.Windows.Controls.TextBox.Text,Text,True,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBoxServer:System.Windows.Controls.Grid.ColumnSpan,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBoxServer:System.Windows.FrameworkElement.Margin,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocal:System.Windows.Controls.TextBlock.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocal:System.Windows.Controls.Grid.Column,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocal:System.Windows.Controls.Grid.Row,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocal:System.Windows.Controls.TextBlock.Text,Text,True,True,,Local Version :
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocal:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBlockLocal:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Right
Mabinogi.g.en.resources:mainwindow.baml,textBoxLocal:System.Windows.Controls.TextBox.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBoxLocal:System.Windows.Controls.Grid.Column,None,False,True,,3
Mabinogi.g.en.resources:mainwindow.baml,textBoxLocal:System.Windows.Controls.Grid.Row,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,textBoxLocal:System.Windows.Controls.TextBox.Text,Text,True,True,,0
Mabinogi.g.en.resources:mainwindow.baml,textBoxLocal:System.Windows.Controls.Grid.ColumnSpan,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBoxLocal:System.Windows.FrameworkElement.Margin,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,checkBoxSavePassword:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,checkBoxSavePassword:System.Windows.Controls.ContentControl.Content,CheckBox,True,True,,Save Password
Mabinogi.g.en.resources:mainwindow.baml,checkBoxSavePassword:System.Windows.Controls.Grid.Column,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,checkBoxSavePassword:System.Windows.Controls.Grid.Row,None,False,True,,3
Mabinogi.g.en.resources:mainwindow.baml,checkBoxSavePassword:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,checkBoxSavePassword:System.Windows.Controls.Control.VerticalContentAlignment,None,False,True,,Stretch
Mabinogi.g.en.resources:mainwindow.baml,buttonPatcher:System.Windows.Controls.Button.$Content,Button,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,buttonPatcher:System.Windows.Controls.ContentControl.Content,Button,True,True,,Download Patch
Mabinogi.g.en.resources:mainwindow.baml,buttonPatcher:System.Windows.Controls.Grid.Column,None,False,True,,4
Mabinogi.g.en.resources:mainwindow.baml,buttonPatcher:System.Windows.Controls.Grid.Row,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,buttonPatcher:System.Windows.FrameworkElement.ToolTip,ToolTip,True,True,,Download the patch diff local version of the server.
Mabinogi.g.en.resources:mainwindow.baml,buttonPatcher:System.Windows.FrameworkElement.Margin,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,buttonLangPack:System.Windows.Controls.Button.$Content,Button,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,buttonLangPack:System.Windows.Controls.ContentControl.Content,Button,True,True,,Download language.pack
Mabinogi.g.en.resources:mainwindow.baml,buttonLangPack:System.Windows.Controls.Grid.Column,None,False,True,,4
Mabinogi.g.en.resources:mainwindow.baml,buttonLangPack:System.Windows.Controls.Grid.Row,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,buttonLangPack:System.Windows.FrameworkElement.ToolTip,ToolTip,True,True,,"Download the latest language.pack. Please make sure if you run play in different countries. In that case, there is no need to override."
Mabinogi.g.en.resources:mainwindow.baml,buttonLangPack:System.Windows.FrameworkElement.Margin,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,checkBoxConnectLocal:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,checkBoxConnectLocal:System.Windows.Controls.ContentControl.Content,CheckBox,True,True,,Connect to Local
Mabinogi.g.en.resources:mainwindow.baml,checkBoxConnectLocal:System.Windows.Controls.Grid.Column,None,False,True,,4
Mabinogi.g.en.resources:mainwindow.baml,checkBoxConnectLocal:System.Windows.Controls.Grid.Row,None,False,True,,3
Mabinogi.g.en.resources:mainwindow.baml,checkBoxConnectLocal:System.Windows.FrameworkElement.ToolTip,ToolTip,True,True,,"Connect to Emulation server, such as Aura."
Mabinogi.g.en.resources:mainwindow.baml,checkBoxConnectLocal:System.Windows.Controls.Control.VerticalContentAlignment,None,False,True,,Stretch
Mabinogi.g.en.resources:mainwindow.baml,checkBoxConnectLocal:System.Windows.Controls.Control.Padding,None,False,True,,0
Mabinogi.g.en.resources:mainwindow.baml,checkBoxConnectLocal:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,buttonLaunch:System.Windows.Controls.Button.$Content,Button,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,buttonLaunch:System.Windows.Controls.ContentControl.Content,Button,True,True,,Launch
Mabinogi.g.en.resources:mainwindow.baml,buttonLaunch:System.Windows.Controls.Grid.Column,None,False,True,,5
Mabinogi.g.en.resources:mainwindow.baml,buttonLaunch:System.Windows.Controls.Grid.Row,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,buttonLaunch:System.Windows.Controls.Grid.RowSpan,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,buttonLaunch:System.Windows.FrameworkElement.ToolTip,ToolTip,True,True,,Start the Mabinogi.
Mabinogi.g.en.resources:mainwindow.baml,buttonLaunch:System.Windows.Controls.Button.IsDefault,None,False,True,,True
Mabinogi.g.en.resources:mainwindow.baml,buttonLaunch:System.Windows.FrameworkElement.Margin,None,False,True,,"3,1"
Mabinogi.g.en.resources:mainwindow.baml,checkBoxAutoboot:System.Windows.Controls.CheckBox.$Content,CheckBox,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,checkBoxAutoboot:System.Windows.Controls.ContentControl.Content,CheckBox,True,True,,Autoboot
Mabinogi.g.en.resources:mainwindow.baml,checkBoxAutoboot:System.Windows.Controls.Grid.Column,None,False,True,,5
Mabinogi.g.en.resources:mainwindow.baml,checkBoxAutoboot:System.Windows.Controls.Grid.Row,None,False,True,,3
Mabinogi.g.en.resources:mainwindow.baml,checkBoxAutoboot:System.Windows.UIElement.IsEnabled,None,False,True,,False
Mabinogi.g.en.resources:mainwindow.baml,checkBoxAutoboot:System.Windows.Controls.Control.HorizontalContentAlignment,None,False,True,,Stretch
Mabinogi.g.en.resources:mainwindow.baml,checkBoxAutoboot:System.Windows.Controls.Control.VerticalContentAlignment,None,False,True,,Stretch
Mabinogi.g.en.resources:mainwindow.baml,checkBoxAutoboot:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,TabItem_2:System.Windows.Controls.TabItem.$Content,Text,True,True,,#Grid_2;
Mabinogi.g.en.resources:mainwindow.baml,TabItem_2:System.Windows.Controls.HeaderedContentControl.Header,Label,True,True,,About
Mabinogi.g.en.resources:mainwindow.baml,imageLogo:System.Windows.Controls.Image.$Content,None,False,True,,
Mabinogi.g.en.resources:mainwindow.baml,imageLogo:System.Windows.Controls.Image.Source,None,False,True,,icon.ico
Mabinogi.g.en.resources:mainwindow.baml,imageLogo:System.Windows.FrameworkElement.Margin,None,False,True,,10
Mabinogi.g.en.resources:mainwindow.baml,imageLogo:System.Windows.Controls.Grid.RowSpan,None,False,True,,4
Mabinogi.g.en.resources:mainwindow.baml,imageLogo:System.Windows.FrameworkElement.Width,None,False,True,,64
Mabinogi.g.en.resources:mainwindow.baml,imageLogo:System.Windows.FrameworkElement.Height,None,False,True,,64
Mabinogi.g.en.resources:mainwindow.baml,imageLogo:System.Windows.FrameworkElement.Cursor,None,False,True,,Hand
Mabinogi.g.en.resources:mainwindow.baml,imageLogo:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Top
Mabinogi.g.en.resources:mainwindow.baml,imageLogo:System.Windows.FrameworkElement.HorizontalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBoxAppName:System.Windows.Controls.TextBlock.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBoxAppName:System.Windows.Controls.Grid.Column,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBoxAppName:System.Windows.Controls.TextBlock.Text,Text,True,True,,MabiLauncher Plus
Mabinogi.g.en.resources:mainwindow.baml,textBoxAppName:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBoxAppName:System.Windows.Controls.TextBlock.FontSize,None,True,True,,18
Mabinogi.g.en.resources:mainwindow.baml,textBoxDescription:System.Windows.Controls.TextBlock.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBoxDescription:System.Windows.Controls.Grid.Column,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBoxDescription:System.Windows.Controls.Grid.Row,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBoxDescription:System.Windows.Controls.TextBlock.Text,Text,True,True,,Mabinogi Lightweight Custom Launcher
Mabinogi.g.en.resources:mainwindow.baml,textBoxDescription:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBlockVersion:System.Windows.Controls.TextBlock.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBlockVersion:System.Windows.Controls.Grid.Column,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBlockVersion:System.Windows.Controls.Grid.Row,None,False,True,,2
Mabinogi.g.en.resources:mainwindow.baml,textBlockVersion:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBlockCopyrights:System.Windows.Controls.TextBlock.$Content,Text,True,True,,
Mabinogi.g.en.resources:mainwindow.baml,textBlockCopyrights:System.Windows.Controls.Grid.Column,None,False,True,,1
Mabinogi.g.en.resources:mainwindow.baml,textBlockCopyrights:System.Windows.Controls.Grid.Row,None,False,True,,3
Mabinogi.g.en.resources:mainwindow.baml,textBlockCopyrights:System.Windows.Controls.TextBlock.Text,Text,True,True,,"Copyright ©2012, 2017 By Logue &lt;http://logue.be/&gt;"
Mabinogi.g.en.resources:mainwindow.baml,textBlockCopyrights:System.Windows.FrameworkElement.VerticalAlignment,None,False,True,,Center
Mabinogi.g.en.resources:mainwindow.baml,textBlockCopyrights:System.Windows.FrameworkElement.Cursor,None,False,True,,Hand
Mabinogi.g.en.resources:mainwindow.baml,textBlockCopyrights:System.Windows.Controls.TextBlock.TextDecorations,None,False,True,,Underline
Mabinogi.g.en.resources:mainwindow.baml,textBlockCopyrights:System.Windows.Controls.TextBlock.Foreground,None,False,True,,\#FF0000FF
Mabinogi.g.en.resources:app.baml,Application_1:MabiLauncher.App.$Content,None,True,True,,
Mabinogi.g.en.resources:app.baml,ResourceDictionary_2:System.Windows.ResourceDictionary.Source,None,True,False,,StringResources.xaml
